URL,Size,OutLinks,ContentType,,
https://www.c-span.org/search/?bioid%5B%5D=29421&personid%5B%5D=24776&searchtype=Videos,58895bytes,66,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=29423&personid%5B%5D=24776&searchtype=Videos,56560bytes,63,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=24776&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,58816bytes,67,text/html,,
https://www.c-span.org/search/?personid%5B%5D=24776&searchtype=Videos&tagid%5B%5D=379,81335bytes,98,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2007&personid%5B%5D=24776&sdate=01%2F01%2F2007&searchtype=Videos&sort=Most%20Popular,75969bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=24776&searchtype=Videos&sort=Newest,77623bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=29422&personid%5B%5D=24776&searchtype=Videos,77799bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=29424&personid%5B%5D=24776&searchtype=Videos,54421bytes,61,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=29420&personid%5B%5D=24776&searchtype=Videos,72001bytes,91,text/html,,
https://www.c-span.org/search/?personid%5B%5D=37242&searchtype=Videos,77113bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=24776&searchtype=Videos&tagid%5B%5D=275,81591bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fmikehuckabee,36253bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=24776&searchtype=Videos&tagid%5B%5D=354,80497bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1914%26searchtype%3DVideos%26seriesid%255B%255D%3D91%26sort%3DMost%252BRecent%252BAiring,36492bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=93838&personid%5B%5D=1007035&searchtype=Videos,54412bytes,60,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1007035&searchtype=Videos&sort=Newest,78094bytes,97,text/html,,
https://www.c-span.org/person/?josephdunford,38177bytes,87,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1007035&searchtype=Videos&tagid%5B%5D=918,69343bytes,80,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=663807&personid%5B%5D=1007035&searchtype=Videos,64482bytes,77,text/html,,
https://www.c-span.org/search/?personid%5B%5D=63651&searchtype=Videos,77923bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=628503&personid%5B%5D=1007035&searchtype=Videos,54475bytes,61,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=93837&personid%5B%5D=1007035&searchtype=Videos,54526bytes,61,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjamesmattis,36250bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1007035&searchtype=Videos&tagid%5B%5D=1034,67788bytes,76,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=706829&personid%5B%5D=1007035&searchtype=Videos,78270bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1007035&searchtype=Videos&tagid%5B%5D=1023,62411bytes,68,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D87599%26searchtype%3DVideos%26seriesid%255B%255D%3D91%26sort%3DMost%252BRecent%252BAiring,36495bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2017-05-17,389853bytes,224,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fnetworks%2F%3Fchannel%3Dc-span,36267bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%2F1069,36292bytes,56,text/html,,
https://www.c-span.org/video/standalone/?414228-1&noMax,35764bytes,5,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FpresidentialDebate%2F%3Fdebate%3Dthird,36291bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fnetworks%2F%3Fchannel%3Dc-span-3,36273bytes,56,text/html,,
https://www.c-span.org/search/?query=2nd%2Bamendment&searchtype=All,35406bytes,65,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Deducation%26searchtype%3DAll,36313bytes,57,text/html,,
https://www.c-span.org/search/?query=north%2Bkorea&searchtype=All,35412bytes,65,text/html,,
https://www.c-span.org/search/?query=senate&searchtype=Videos,85940bytes,152,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dtax%252Bbill%26searchtype%3DVideos,36327bytes,57,text/html,,
https://www.c-span.org/search/?personid%5B%5D=43410&searchtype=Videos&sort=Newest,53080bytes,59,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fruthgraham,36247bytes,56,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=51492&personid%5B%5D=43410&searchtype=Videos,53216bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9265241&searchtype=Videos&tagid%5B%5D=275,81002bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9265241&searchtype=Videos&sort=Newest,78534bytes,104,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9265241&searchtype=Videos,78518bytes,104,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2012&personid%5B%5D=9265241&sdate=01%2F01%2F2012&searchtype=Videos&sort=Most%20Popular,75271bytes,107,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9265241&searchtype=Videos&tagid%5B%5D=4164,76715bytes,92,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=9265241&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,77989bytes,104,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Frandpaul,36241bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=9265241&searchtype=Videos&tagid%5B%5D=379,76919bytes,92,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=623196&personid%5B%5D=9265241&searchtype=Videos,63324bytes,77,text/html,,
https://www.c-span.org/search/?personid%5B%5D=62835&searchtype=Videos,78117bytes,102,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=658817&personid%5B%5D=9265241&searchtype=Videos,78678bytes,104,text/html,,
https://www.c-span.org/person/?ronaldharoldjohnson,42562bytes,91,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=81004&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,66991bytes,81,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=72268&personid%5B%5D=81004&searchtype=Videos,77485bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=81004&searchtype=Videos&tagid%5B%5D=437,81176bytes,98,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=72272&personid%5B%5D=81004&searchtype=Videos,53120bytes,61,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=72270&personid%5B%5D=81004&searchtype=Videos,57638bytes,66,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=81004&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,77909bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=704368&personid%5B%5D=81004&searchtype=Videos,53841bytes,59,text/html,,
https://www.c-span.org/search/?personid%5B%5D=81004&searchtype=Videos&sort=Newest,77349bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=72269&personid%5B%5D=81004&searchtype=Videos,75827bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=72271&personid%5B%5D=81004&searchtype=Videos,57887bytes,63,text/html,,
https://www.c-span.org/search/?personid%5B%5D=81004&searchtype=Videos&tagid%5B%5D=472,79939bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fjohngroberts,36253bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fsamuelalito,36250bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1017027&searchtype=Videos&tagid%5B%5D=5694,80995bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1017027&searchtype=Videos&tagid%5B%5D=499,78666bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1017027&searchtype=Videos&tagid%5B%5D=437,81196bytes,98,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1017027&searchtype=Videos&sort=Newest,77168bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=104371&personid%5B%5D=1017027&searchtype=Videos,77312bytes,97,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=104372&personid%5B%5D=1017027&searchtype=Videos,75927bytes,97,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=1017027&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,58666bytes,67,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2006&personid%5B%5D=1017027&sdate=01%2F01%2F2006&searchtype=Videos&sort=Most%20Popular,76630bytes,97,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fradioapp%2F,36218bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496561,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497650,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fschedule%2F%3Fchannel%3D3,36252bytes,56,text/html,,
https://www.c-span.org/search/?query=national%2Bpress%2Bclub&searchtype=Videos,75247bytes,106,text/html,,
https://www.c-span.org/search/?query=restoration%2Bweekend&searchtype=Videos,50898bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Ddavid%252Bhorowitz%26searchtype%3DVideos,36345bytes,57,text/html,,
https://www.c-span.org/search/?query=books&searchtype=Videos,72459bytes,109,text/html,,
https://www.c-span.org/search/?query=cspan&searchtype=Videos,54085bytes,71,text/html,,
https://www.c-span.org/search/?query=reel%2Bamerica&searchtype=Videos,73593bytes,106,text/html,,
https://www.c-span.org/search/?query=brian%2Blamb&searchtype=Videos,73056bytes,106,text/html,,
https://www.c-span.org/search/?query=black%2Blives%2Bmatter&searchtype=Videos,72129bytes,101,text/html,,
https://www.c-span.org/search/?query=american%2Bcivil%2Bwar&searchtype=Videos,74275bytes,105,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fschedule%2F%3Fchannel%3Dtoday,36264bytes,56,text/html,,
https://www.c-span.org/search/?query=jfk&searchtype=Videos,75224bytes,103,text/html,,
https://www.c-span.org/search/?query=john%2Bkennedy&searchtype=Videos,75206bytes,107,text/html,,
https://www.c-span.org/search/?query=john%2Bmccain&searchtype=Videos,75778bytes,111,text/html,,
https://www.c-span.org/search/?query=john%2Badams&searchtype=Videos,74888bytes,115,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=tag%2F5678,36305bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F48312,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F37386,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F44441,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F107570,36325bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F99571,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F42388,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F1003127,36329bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F86033,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=tag%2F298,36301bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F106014,36325bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F81563,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F24767,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F1620,36317bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F76298,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=person%2F82727,36321bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?follow=tag%2F294,36301bytes,57,text/html,,
https://www.c-span.org/congress/bills/bill/?115%2Fs706,43247bytes,78,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7671,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4705867&noMax&nobookmark,7722bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D56,12479bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4690779&noMax&nobookmark,7480bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7401,12465bytes,67,text/html,,
https://www.c-span.org/classroom/document/?7400,14463bytes,75,text/html,,
https://www.c-span.org/video/standalone/?c4702294&noMax&nobookmark,7935bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7640,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4699795&noMax&nobookmark,7597bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7582,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7583,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4699851&noMax&nobookmark,7316bytes,5,text/html,,
https://www.c-span.org/classroom/document/?3610,12531bytes,68,text/html,,
https://www.c-span.org/classroom/document/?6444,14222bytes,76,text/html,,
https://www.c-span.org/classroom/document/?6203,14728bytes,75,text/html,,
https://www.c-span.org/classroom/document/?6322,13940bytes,74,text/html,,
https://www.c-span.org/classroom/document/?6572,12930bytes,72,text/html,,
https://www.c-span.org/classroom/document/?3715,12524bytes,68,text/html,,
https://www.c-span.org/classroom/document/?6548,13760bytes,74,text/html,,
https://www.c-span.org/classroom/document/?4486,12597bytes,69,text/html,,
https://www.c-span.org/classroom/document/?3398,12472bytes,68,text/html,,
https://www.c-span.org/classroom/document/?4490,12841bytes,70,text/html,,
https://www.c-span.org/classroom/document/?3600,12429bytes,68,text/html,,
https://www.c-span.org/classroom/document/?3609,12438bytes,68,text/html,,
https://www.c-span.org/classroom/document/?3539,12336bytes,68,text/html,,
https://www.c-span.org/classroom/document/?3414,12393bytes,68,text/html,,
https://www.c-span.org/classroom/document/?3890,12553bytes,69,text/html,,
https://www.c-span.org/classroom/document/?3666,12377bytes,68,text/html,,
https://www.c-span.org/classroom/document/?3545,12285bytes,68,text/html,,
https://www.c-span.org/video/standalone/?c4710555&noMax&nobookmark,7854bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7682,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7663,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4704246&noMax&nobookmark,7313bytes,5,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=876,36259bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D57,12479bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7514,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4696239&noMax&nobookmark,7348bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fgrade%255B%255D%3D4,12479bytes,68,text/html,,
https://www.c-span.org/classroom/document/?7718,12618bytes,69,text/html,,
https://www.c-span.org/classroom/search/?grade%5B%5D=4&show100,133766bytes,261,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7524,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4696399&noMax&nobookmark,7415bytes,5,text/html,,
https://www.c-span.org/classroom/search/?grade%5B%5D=3&show100,133547bytes,261,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fgrade%255B%255D%3D3,12479bytes,68,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7619,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4701532&noMax&nobookmark,7622bytes,5,text/html,,
https://www.c-span.org/search/?query=african%2Bamerican&searchtype=Videos,74727bytes,106,text/html,,
https://www.c-span.org/search/?query=american%2Bpresidents&searchtype=Videos,74010bytes,106,text/html,,
https://www.c-span.org/search/?query=american%2Brevolution&searchtype=Videos,74162bytes,105,text/html,,
https://www.c-span.org/search/?query=american%2Bpresidents%2B%2Bvignettes&searchtype=Videos,50304bytes,58,text/html,,
https://www.c-span.org/search/?query=american%2Bartifacts&searchtype=Videos,73777bytes,106,text/html,,
https://www.c-span.org/search/?query=presidents&searchtype=Videos,73816bytes,106,text/html,,
https://www.c-span.org/search/?query=american%2Bhistory&searchtype=Videos,73828bytes,106,text/html,,
https://www.c-span.org/search/?query=american%2Bhistorical%2Bassociation&searchtype=Videos,74110bytes,105,text/html,,
https://www.c-span.org/search/?query=american%2Bpresidents%2B2014%2Bvignettes&searchtype=Videos,47898bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fall%255B%255D%3DVignettes%26edate%3D12%252F17%252F2014%26sdate%3D12%252F15%252F2014%26searchtype%3DVideos%26show100%26sort%3DMost%252BRecent%252BAiring%26text%3D0,36623bytes,57,text/html,,
https://www.c-span.org/video/standalone/?c4679382&noMax&nobookmark,7152bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7522,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4685197&noMax&nobookmark,7570bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7160,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4696362&noMax&nobookmark,7520bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7523,12465bytes,67,text/html,,
